TIMESTAMP_UTC,HOST_CPU_COUNT,BASE_SEED,START_SEED,NUM_SIMS,SORT_COLOR,WORKERS_USED,BRANCH_INDEX,RANK,SETTLEMENT,ROAD,SETTLEMENT2,ROAD2,WOOD_PIPS,BRICK_PIPS,SHEEP_PIPS,WHEAT_PIPS,ORE_PIPS,WOOD_PIPS2,BRICK_PIPS2,SHEEP_PIPS2,WHEAT_PIPS2,ORE_PIPS2,AVG_TURNS,WALL_TIME_SEC,CPU_TIME_SEC,WINNER,WIN_RED,WIN_BLUE,WIN_ORANGE,WIN_WHITE,AVG_VP_RED,AVG_VP_BLUE,AVG_VP_ORANGE,AVG_VP_WHITE
unix:1772411096,16,99,1000,0,RED,12,54,27,1,0-1,27,27-28,4,2,3,0,0,8,0,0,0,0,106.39,0.0948,0.0948,BLUE,46.0,50.0,0.0,4.0,8.05,8.36,5.12,5.56
unix:1772411096,16,99,1000,0,RED,12,79,27,5,0-5,2,1-2,0,2,0,5,0,0,6,3,0,0,99.43,0.0596,0.0596,RED,46.0,42.0,10.5,1.5,8.11,8.11,6.54,4.42
unix:1772411096,16,99,1000,0,RED,12,125,27,3,2-3,24,24-53,0,6,5,0,0,7,0,0,0,0,95.60,0.0605,0.0605,RED,46.0,27.0,16.5,10.5,7.86,7.52,6.57,5.96
unix:1772411096,16,99,1000,0,RED,12,144,27,45,45-46,3,2-3,0,0,0,0,4,0,6,5,0,0,100.00,0.0631,0.0631,RED,46.0,38.5,15.0,0.5,8.18,7.77,6.86,5.17
unix:1772411096,16,99,1000,0,RED,12,350,27,12,12-13,51,50-51,0,4,6,0,0,0,0,0,0,5,94.17,0.0585,0.0585,RED,46.0,28.5,25.5,0.0,7.78,7.40,7.49,3.88
unix:1772411096,16,99,1000,0,RED,12,392,27,33,32-33,17,17-18,0,0,1,0,0,0,5,0,5,0,101.07,0.0662,0.0662,RED,46.0,28.5,25.5,0.0,7.94,7.54,7.18,3.46
unix:1772411096,16,99,1000,0,RED,12,393,27,34,34-35,17,17-18,0,0,1,0,2,0,5,0,5,0,100.54,0.0642,0.0642,RED,46.0,22.0,32.0,0.0,7.92,7.23,7.57,4.27
unix:1772411096,16,99,1000,0,RED,12,418,27,18,18-40,31,31-32,0,5,0,2,0,0,0,0,4,0,98.04,0.0660,0.0660,RED,46.0,24.0,30.0,0.0,7.75,7.27,7.27,3.10
unix:1772411096,16,99,1000,0,RED,12,37,28,0,0-5,51,50-51,4,2,0,3,0,0,0,0,0,5,96.56,0.0582,0.0582,RED,45.5,43.5,10.5,0.5,7.98,8.03,6.67,5.02
unix:1772411096,16,99,1000,0,RED,12,121,28,17,15-17,3,2-3,0,5,0,5,0,0,6,5,0,0,114.50,0.0704,0.0704,RED,45.5,16.5,36.5,1.5,8.23,6.72,7.77,4.91
unix:1772411096,16,99,1000,0,RED,12,140,28,3,3-4,41,39-41,0,6,5,0,0,0,5,0,0,0,91.71,0.0800,0.0800,RED,45.5,29.0,25.5,0.0,7.61,7.28,6.82,3.12
unix:1772411096,16,99,1000,0,RED,12,147,28,3,3-12,48,46-48,0,6,5,0,0,0,0,1,0,0,95.36,0.0621,0.0621,RED,45.5,33.5,21.0,0.0,7.88,7.53,7.03,4.84
unix:1772411096,16,99,1000,0,RED,12,207,28,36,35-36,5,5-16,0,0,0,0,2,0,2,0,5,0,94.39,0.0828,0.0828,RED,45.5,30.5,24.0,0.0,7.83,7.76,7.46,3.88
unix:1772411096,16,99,1000,0,RED,12,221,28,5,4-5,52,23-52,0,2,0,5,0,2,0,0,0,5,95.12,0.0663,0.0663,RED,45.5,26.5,24.0,4.0,7.76,7.49,7.25,5.90
